"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
9886,1993,"CA","CCO Contract County","LAC","BUTTONWOOD","00000000",1993-06-01 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",6.286198,NA,NA,NA,"00000000",NA,"1990-1999",37078.8671875,722.555398172386,-117.899367426455,33.9676077623243,16.661767578125
9774,1993,"CA","CCO Contract County","KRN","CREE","00000000",1993-06-10 07:00:00,NA,"Powerline",NA,"Suppression (Wildfire)",663.6212,NA,NA,NA,"00000000",NA,"1990-1999",4081283.4609375,8732.2146929345,-119.984679245465,35.7023810761802,23.553369140625
9781,1993,"CA","CDF CAL FIRE (State)","MEU","WILLITS WATERSHED","00000000",1993-06-10 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",561.8869,NA,NA,NA,"00000000",NA,"1990-1999",3809117.13671875,19443.9644734536,-123.2920865529,39.3630869382791,14.735009765625
9888,1993,"CA","CCO Contract County","LAC","FRANKLIN","00000000",1993-06-10 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",5.825156,NA,NA,NA,"00000000",NA,"1990-1999",34473.6875,717.437418210187,-118.349246086133,34.1096996728862,21.891015625
9759,1993,"CA","CDF CAL FIRE (State)","BEU","METZ","00001379",1993-06-11 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",1358.634,NA,NA,NA,"00000000",NA,"1990-1999",8510218.078125,16267.7392460123,-121.20405515295,36.4298092216311,10.240869140625
9815,1993,"CA","CDF CAL FIRE (State)","SLU","BANNEKER","00001809",1993-06-11 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",211.3278,NA,NA,NA,"00000000",NA,"1990-1999",1278017.60546875,6185.00320556764,-120.538509127045,35.0179881501499,15.78408203125
9844,1993,"CA","CDF CAL FIRE (State)","MVU","BUTTERFIELD","00000000",1993-06-12 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",74.22639,NA,NA,NA,"000025.0",NA,"1990-1999",428049.640625,2570.41270972545,-116.421749192564,32.9805178378659,18.79091796875
9856,1993,"CA","BLM Bureau of Land Management","BBD","ERSKINE","00000000",1993-06-12 07:00:00,1993-06-14 07:00:00,"Campfire","Unknown","Suppression (Wildfire)",44.34418,NA,NA,NA,"0000D222",NA,"1990-1999",272098.51953125,2850.86997129435,-118.458987514267,35.6107733803391,11.87734375
9761,1993,"CA","DOD Department of Defense","AFV","CASMALIA","00000000",1993-06-15 07:00:00,1993-06-17 07:00:00,"Playing with Fire","Other Imagery","Suppression (Wildfire)",977.5037,NA,NA,NA,"00000000",NA,"1990-1999",5887017.515625,15052.2984858368,-120.567377706822,34.8461209852227,18.766259765625
9757,1993,"CA","CDF CAL FIRE (State)","MVU","GRADE","00002248",1993-06-16 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",1494.921,NA,NA,NA,"00000337",NA,"1990-1999",8667832.765625,16937.6764102643,-116.440617926884,33.2212311521743,21.78115234375
9799,1993,"CA","CDF CAL FIRE (State)","TCU","GROVES","00002679",1993-06-16 07:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",311.5461,NA,NA,NA,"00000351",NA,"1990-1999",2029973.95703125,7915.20394953399,-120.8717878239,37.9321607110684,19.729150390625
9803,1993,"CA","CCO Contract County","LAC","ANTELOPE","00938424",1993-06-16 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",274.5048,NA,NA,NA,"00000007",NA,"1990-1999",1648007.7109375,7536.03606778657,-118.282178332649,34.715056444451,20.440576171875
9859,1993,"CA","USF U.S. Forest Service","SQF","WAGY","00000000",1993-06-17 07:00:00,1993-06-17 07:00:00,"Campfire","Unknown","Suppression (Wildfire)",41.7312,NA,NA,NA,"00000025",NA,"1990-1999",256439.12890625,1936.75792846781,-118.536161134974,35.6696031225908,15.1869140625
9777,1993,"CA","CDF CAL FIRE (State)","MVU","OTAY","00000000",1993-06-18 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",641.7669,NA,NA,NA,"000027.0",NA,"1990-1999",3666946.78125,12704.3232232554,-116.887569901345,32.5658680279538,17.755029296875
9842,1993,"CA","USF U.S. Forest Service","SQF","COW","00000000",1993-06-18 07:00:00,1993-06-18 07:00:00,"Debris","Unknown","Suppression (Wildfire)",77.68719,NA,NA,NA,"00000028",NA,"1990-1999",481790.234375,3208.1370058655,-118.784468433297,36.0366286316659,15.5716796875
9810,1993,"CA","USF U.S. Forest Service","SQF","WHITE DEER","00000000",1993-06-19 07:00:00,1993-06-19 07:00:00,"Miscellaneous","Unknown","Suppression (Wildfire)",217.5502,NA,NA,NA,"00000031",NA,"1990-1999",1377006.79296875,4805.98889521405,-119.288857726654,36.8359391682777,19.87685546875
9817,1993,"CA","USF U.S. Forest Service","SQF","OAT","00000000",1993-06-19 07:00:00,1993-06-19 07:00:00,"Arson","Unknown","Suppression (Wildfire)",182.834,NA,NA,NA,"00000030",NA,"1990-1999",1133352.73046875,5356.41943602426,-118.816749802335,36.0182696137655,19.398583984375
9764,1993,"CA","CCO Contract County","KRN","TEJON","00000000",1993-06-20 07:00:00,NA,"Vehicle",NA,"Suppression (Wildfire)",873.0433,NA,NA,NA,"00000000",NA,"1990-1999",5266732.7734375,9759.68110499187,-118.933619571693,34.9156963082516,24.0638671875
9737,1993,"CA","CCO Contract County","KRN","ORCHARD","00000000",1993-06-21 07:00:00,NA,"Lightning",NA,"Suppression (Wildfire)",19969.13,NA,NA,NA,"00000000",NA,"1990-1999",122908871.09375,49747.8806729754,-120.066586614941,35.7345053548051,20.44814453125
9752,1993,"CA","NPS National Park Service","KNP","BUCK PEAK","00000000",1993-06-22 07:00:00,1993-11-16 08:00:00,"Lightning","Unknown","Resource Benefit (Wildland Fire Use)",2017.336,NA,NA,NA,"00000018",NA,"1990-1999",12762128.1210938,27105.5526788344,-118.575210429414,36.8153381647948,6.34633789062502
9749,1993,"CA","CCO Contract County","KRN","RESERVE","00000000",1993-06-23 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",2358.741,NA,NA,NA,"00000000",NA,"1990-1999",14358062.7070312,16882.4467529624,-119.549669206441,35.2860033866324,20.5404296875
9783,1993,"CA","CDF CAL FIRE (State)","MMU","TABLE","00006058",1993-06-23 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",522.7623,NA,NA,NA,"00000000",NA,"1990-1999",3321574.91796875,7254.00412787431,-119.766177466509,36.9832665170359,18.68251953125
9795,1993,"CA","CDF CAL FIRE (State)","SLU","MESA","00002007",1993-06-23 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",345.0492,NA,NA,NA,"00000000",NA,"1990-1999",2087029.1953125,10287.0729732593,-120.53313406317,35.0243879129598,16.30751953125
9854,1993,"CA","USF U.S. Forest Service","SQF","OAK","00000000",1993-06-23 07:00:00,1993-06-24 07:00:00,"Arson","Unknown","Suppression (Wildfire)",50.73307,NA,NA,NA,"00000036",NA,"1990-1999",314540.62890625,3107.22766293499,-118.783300656843,36.0253682223188,15.029443359375
9878,1993,"CA","USF U.S. Forest Service","SQF","RODEO","00000000",1993-06-23 07:00:00,1993-06-23 07:00:00,"Arson","Unknown","Suppression (Wildfire)",15.35762,NA,NA,NA,"00000035",NA,"1990-1999",95232.73828125,1201.27347395343,-118.783032817411,36.0323857651491,15.031640625
